to_EntiM_C,as_EntiM_C,at_EntiM_C,to_UEnti_C,as_UEnti_C,at_UEnti_C,ra_SSTo_C,ra_SOTo_C,ra_SXTo_C,ra_SNTo_C,ra_OSTo_C,ra_OOTo_C,ra_OXTo_C,ra_ONTo_C,ra_XSTo_C,ra_XOTo_C,ra_XXTo_C,ra_XNTo_C,ra_NSTo_C,ra_NOTo_C,ra_NXTo_C,ra_NNTo_C,LoCohPA_S,LoCohPW_S,LoCohPU_S,LoCoDPA_S,LoCoDPW_S,LoCoDPU_S,to_NoPhr_C,as_NoPhr_C,at_NoPhr_C,ra_NoVeP_C,ra_NoSuP_C,ra_NoPrP_C,ra_NoAjP_C,ra_NoAvP_C,to_VePhr_C,as_VePhr_C,at_VePhr_C,ra_VeNoP_C,ra_VeSuP_C,ra_VePrP_C,ra_VeAjP_C,ra_VeAvP_C,to_SuPhr_C,as_SuPhr_C,at_SuPhr_C,ra_SuNoP_C,ra_SuVeP_C,ra_SuPrP_C,ra_SuAjP_C,ra_SuAvP_C,to_PrPhr_C,as_PrPhr_C,at_PrPhr_C,ra_PrNoP_C,ra_PrVeP_C,ra_PrSuP_C,ra_PrAjP_C,ra_PrAvP_C,to_AjPhr_C,as_AjPhr_C,at_AjPhr_C,ra_AjNoP_C,ra_AjVeP_C,ra_AjSuP_C,ra_AjPrP_C,ra_AjAvP_C,to_AvPhr_C,as_AvPhr_C,at_AvPhr_C,ra_AvNoP_C,ra_AvVeP_C,ra_AvSuP_C,ra_AvPrP_C,ra_AvAjP_C,to_TreeH_C,as_TreeH_C,at_TreeH_C,to_FTree_C,as_FTree_C,at_FTree_C,to_NoTag_C,as_NoTag_C,at_NoTag_C,ra_NoAjT_C,ra_NoVeT_C,ra_NoAvT_C,ra_NoSuT_C,ra_NoCoT_C,to_VeTag_C,as_VeTag_C,at_VeTag_C,ra_VeAjT_C,ra_VeNoT_C,ra_VeAvT_C,ra_VeSuT_C,ra_VeCoT_C,to_AjTag_C,as_AjTag_C,at_AjTag_C,ra_AjNoT_C,ra_AjVeT_C,ra_AjAvT_C,ra_AjSuT_C,ra_AjCoT_C,to_AvTag_C,as_AvTag_C,at_AvTag_C,ra_AvAjT_C,ra_AvNoT_C,ra_AvVeT_C,ra_AvSuT_C,ra_AvCoT_C,to_SuTag_C,as_SuTag_C,at_SuTag_C,ra_SuAjT_C,ra_SuNoT_C,ra_SuVeT_C,ra_SuAvT_C,ra_SuCoT_C,to_CoTag_C,as_CoTag_C,at_CoTag_C,ra_CoAjT_C,ra_CoNoT_C,ra_CoVeT_C,ra_CoAvT_C,ra_CoSuT_C,to_ContW_C,as_ContW_C,at_ContW_C,to_FuncW_C,as_FuncW_C,at_FuncW_C,ra_CoFuW_C,SimpTTR_S,CorrTTR_S,BiLoTTR_S,UberTTR_S,MTLDTTR_S,SimpNoV_S,SquaNoV_S,CorrNoV_S,SimpVeV_S,SquaVeV_S,CorrVeV_S,SimpAjV_S,SquaAjV_S,CorrAjV_S,SimpAvV_S,SquaAvV_S,CorrAvV_S,to_AAKuW_C,as_AAKuW_C,at_AAKuW_C,to_AAKuL_C,as_AAKuL_C,at_AAKuL_C,to_AABiL_C,as_AABiL_C,at_AABiL_C,to_AABrL_C,as_AABrL_C,at_AABrL_C,to_AACoL_C,as_AACoL_C,at_AACoL_C,to_SbFrQ_C,as_SbFrQ_C,at_SbFrQ_C,to_SbCDC_C,as_SbCDC_C,at_SbCDC_C,to_SbFrL_C,as_SbFrL_C,at_SbFrL_C,to_SbCDL_C,as_SbCDL_C,at_SbCDL_C,to_SbSBW_C,as_SbSBW_C,at_SbSBW_C,to_SbL1W_C,as_SbL1W_C,at_SbL1W_C,to_SbSBC_C,as_SbSBC_C,at_SbSBC_C,to_SbL1C_C,as_SbL1C_C,at_SbL1C_C,TokSenM_S,TokSenS_S,TokSenL_S,as_Token_C,as_Sylla_C,at_Sylla_C,as_Chara_C,at_Chara_C,FleschG_S,AutoRea_S,ColeLia_S,SmogInd_S,Gunning_S,LinseaW_S
4,1.3333333333333333,0.11428571428571428,4,1.3333333333333333,0.11428571428571428,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,23,7.666666666666667,0.6571428571428571,4.6,11.5,2.875,23.0,11.5,5,1.6666666666666667,0.14285714285714285,0.21739130434782608,2.5,0.625,5.0,2.5,2,0.6666666666666666,0.05714285714285714,0.08695652173913043,0.4,0.25,2.0,1.0,8,2.6666666666666665,0.22857142857142856,0.34782608695652173,1.6,4.0,8.0,4.0,1,0.3333333333333333,0.02857142857142857,0.043478260869565216,0.2,0.5,0.125,0.5,2,0.6666666666666666,0.05714285714285714,0.08695652173913043,0.4,1.0,0.25,2.0,25,8.333333333333334,0.7142857142857143,49,16.333333333333332,1.4,11.0,3.6666666666666665,0.3142857142857143,2.75,2.2,5.5,0.0,5.5,5.0,1.6666666666666667,0.14285714285714285,1.25,0.45454545454545453,2.5,0.0,2.5,4.0,1.3333333333333333,0.11428571428571428,0.36363636363636365,0.8,2.0,0.0,2.0,2.0,0.6666666666666666,0.05714285714285714,0.5,0.18181818181818182,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.05714285714285714,0.5,0.18181818181818182,0.4,1.0,0.0,24.0,8.0,0.6857142857142857,35.0,11.666666666666666,1.0,0.6857142857142857,0.8285714285714286,3.4661629670697414,0.9471072231886742,60.295382384053504,6.0,1.0,11.0,2.345207879911715,1.0,5.0,1.5811388300841895,1.0,4.0,1.414213562373095,1.0,2.0,1.0,170.97,56.99,4.884857142857143,177.54,59.18,5.072571428571428,87.91999999999999,29.30666666666666,2.5119999999999996,63.94,21.313333333333333,1.8268571428571427,63.94,21.313333333333333,1.8268571428571427,8168548.0,2722849.3333333335,233387.08571428573,142410.0,47470.0,4068.8571428571427,7077898.0,2359299.3333333335,202225.65714285715,138776.0,46258.666666666664,3965.0285714285715,160167.62000000002,53389.20666666667,4576.217714285715,135.47019999999998,45.15673333333333,3.870577142857142,1697.7600000000004,565.9200000000002,48.50742857142858,110.8124,36.937466666666666,3.1660685714285712,105.0,10.246950765959598,3.236217269879349,11.666666666666666,16.333333333333332,1.4,73.0,6.257142857142857,11.548571428571432,12.178666666666661,-15.788300000000001,3.7416573867739413,5.666666666666667,7.166666666666667
3,0.5,0.06976744186046512,1,0.16666666666666666,0.023255813953488372,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0125,0.0,0.025,0.925,0.0,0.0,0.0,0.0,0.0,0.0,20,3.3333333333333335,0.46511627906976744,1.1764705882352942,20.0,5.0,10.0,10.0,17,2.8333333333333335,0.3953488372093023,0.85,17.0,4.25,8.5,8.5,1,0.16666666666666666,0.023255813953488372,0.05,0.058823529411764705,0.25,0.5,0.5,4,0.6666666666666666,0.09302325581395349,0.2,0.23529411764705882,4.0,2.0,2.0,2,0.3333333333333333,0.046511627906976744,0.1,0.11764705882352941,2.0,0.5,1.0,2,0.3333333333333333,0.046511627906976744,0.1,0.11764705882352941,2.0,0.5,1.0,51,8.5,1.186046511627907,50,8.333333333333334,1.1627906976744187,12.0,2.0,0.27906976744186046,3.0,1.7142857142857142,6.0,0.0,0.0,7.0,1.1666666666666667,0.16279069767441862,1.75,0.5833333333333334,3.5,0.0,0.0,4.0,0.6666666666666666,0.09302325581395349,0.3333333333333333,0.5714285714285714,2.0,0.0,0.0,2.0,0.3333333333333333,0.046511627906976744,0.5,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.166666666666667,0.5813953488372093,33.0,5.5,0.7674418604651163,0.7575757575757576,0.6511627906976745,3.0193176496962755,0.8859418291176852,25.8827520720531,0.0,0.8333333333333334,8.333333333333334,2.041241452319315,1.0,7.0,1.8708286933869707,1.0,4.0,1.414213562373095,1.0,2.0,1.0,218.09,36.348333333333336,5.071860465116279,218.09,36.348333333333336,5.071860465116279,164.32,27.386666666666667,3.821395348837209,45.74999999999999,7.624999999999999,1.063953488372093,45.74999999999999,7.624999999999999,1.063953488372093,12202924.0,2033820.6666666667,283788.93023255817,238684.0,39780.666666666664,5550.790697674419,10271456.0,1711909.3333333333,238871.06976744186,235274.0,39212.333333333336,5471.488372093023,239273.01000000007,39878.835000000014,5564.488604651165,190.90720000000002,31.81786666666667,4.439702325581396,2845.53,474.25500000000005,66.17511627906977,151.21050000000002,25.201750000000004,3.516523255813954,258.0,16.06237840420901,2.0991657531543577,7.166666666666667,9.5,1.3255813953488371,36.833333333333336,5.1395348837209305,5.316627906976748,5.026782945736432,-15.792476,3.605551275463989,2.583333333333333,3.083333333333333
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,17,5.666666666666667,0.5,2.8333333333333335,17.0,2.8333333333333335,17.0,17.0,6,2.0,0.17647058823529413,0.35294117647058826,6.0,1.0,6.0,6.0,1,0.3333333333333333,0.029411764705882353,0.058823529411764705,0.16666666666666666,0.16666666666666666,1.0,1.0,6,2.0,0.17647058823529413,0.35294117647058826,1.0,6.0,6.0,6.0,1,0.3333333333333333,0.029411764705882353,0.058823529411764705,0.16666666666666666,1.0,0.16666666666666666,1.0,1,0.3333333333333333,0.029411764705882353,0.058823529411764705,0.16666666666666666,1.0,0.16666666666666666,1.0,22,7.333333333333333,0.6470588235294118,42,14.0,1.2352941176470589,10.0,3.3333333333333335,0.29411764705882354,1.6666666666666667,5.0,5.0,10.0,10.0,2.0,0.6666666666666666,0.058823529411764705,0.3333333333333333,0.2,1.0,2.0,2.0,6.0,2.0,0.17647058823529413,0.6,3.0,3.0,6.0,6.0,2.0,0.6666666666666666,0.058823529411764705,0.3333333333333333,0.2,1.0,2.0,2.0,1.0,0.3333333333333333,0.029411764705882353,0.16666666666666666,0.1,0.5,0.5,1.0,1.0,0.3333333333333333,0.029411764705882353,0.16666666666666666,0.1,0.5,0.5,1.0,20.0,6.666666666666667,0.5882352941176471,30.0,10.0,0.8823529411764706,0.6666666666666666,0.7058823529411765,2.9104275004359956,0.9012277128680346,28.997507985912147,0.0,1.0,10.0,2.23606797749979,1.0,2.0,1.0,1.0,6.0,1.7320508075688774,1.0,2.0,1.0,199.64,66.54666666666667,5.871764705882352,199.64,66.54666666666667,5.871764705882352,114.51000000000002,38.17000000000001,3.367941176470589,63.760000000000005,21.253333333333334,1.875294117647059,63.760000000000005,21.253333333333334,1.875294117647059,13260898.0,4420299.333333333,390026.4117647059,177178.0,59059.333333333336,5211.117647058823,10686969.0,3562323.0,314322.6176470588,176143.0,58714.333333333336,5180.676470588235,260017.58000000005,86672.52666666669,7647.575882352942,146.36790000000005,48.78930000000002,4.304938235294119,2112.2500000000005,704.0833333333335,62.125000000000014,112.62679999999997,37.542266666666656,3.31255294117647,102.0,10.099504938362077,3.2098316767340234,11.333333333333334,16.666666666666668,1.4705882352941178,66.66666666666667,5.882352941176471,10.347647058823533,10.303333333333331,-15.788888,3.7416573867739413,5.833333333333333,7.333333333333333
6,1.2,0.17142857142857143,4,0.8,0.11428571428571428,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,17,3.4,0.4857142857142857,2.125,8.5,2.8333333333333335,0.0,0.0,8,1.6,0.22857142857142856,0.47058823529411764,4.0,1.3333333333333333,0.0,0.0,2,0.4,0.05714285714285714,0.11764705882352941,0.25,0.3333333333333333,0.0,0.0,6,1.2,0.17142857142857143,0.35294117647058826,0.75,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,7.2,1.0285714285714285,43,8.6,1.2285714285714286,8.0,1.6,0.22857142857142856,2.6666666666666665,1.3333333333333333,8.0,8.0,8.0,6.0,1.2,0.17142857142857143,2.0,0.75,6.0,6.0,6.0,3.0,0.6,0.08571428571428572,0.375,0.5,3.0,3.0,3.0,1.0,0.2,0.02857142857142857,0.3333333333333333,0.125,0.16666666666666666,1.0,1.0,1.0,0.2,0.02857142857142857,0.3333333333333333,0.125,0.16666666666666666,1.0,1.0,1.0,0.2,0.02857142857142857,0.3333333333333333,0.125,0.16666666666666666,1.0,1.0,19.0,3.8,0.5428571428571428,33.0,6.6,0.9428571428571428,0.5757575757575758,0.7714285714285715,3.2271172452028627,0.9270082166367786,41.85769568441437,2.0,1.0,8.0,2.0,1.0,6.0,1.7320508075688774,1.0,3.0,1.2247448713915892,1.0,1.0,0.7071067811865475,193.4,38.68,5.525714285714286,193.4,38.68,5.525714285714286,109.34,21.868000000000002,3.124,73.08000000000001,14.616000000000003,2.0880000000000005,73.08000000000001,14.616000000000003,2.0880000000000005,7971607.0,1594321.4,227760.2,160183.0,32036.6,4576.657142857143,6598063.0,1319612.6,188516.08571428573,157521.0,31504.2,4500.6,156306.01,31261.202,4465.886,144.03899999999996,28.807799999999993,4.115399999999998,1909.67,381.934,54.562000000000005,114.90409999999999,22.980819999999998,3.2829742857142854,175.0,13.228756555322953,2.2090619551221677,7.0,10.4,1.4857142857142858,40.2,5.742857142857143,8.380000000000003,8.449714285714283,-15.794220000000001,3.605551275463989,3.2,3.7
2,0.4,0.05,2,0.4,0.05,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,22,4.4,0.55,1.6923076923076923,11.0,2.4444444444444446,7.333333333333333,11.0,13,2.6,0.325,0.5909090909090909,6.5,1.4444444444444444,4.333333333333333,6.5,2,0.4,0.05,0.09090909090909091,0.15384615384615385,0.2222222222222222,0.6666666666666666,1.0,9,1.8,0.225,0.4090909090909091,0.6923076923076923,4.5,3.0,4.5,3,0.6,0.075,0.13636363636363635,0.23076923076923078,1.5,0.3333333333333333,1.5,2,0.4,0.05,0.09090909090909091,0.15384615384615385,1.0,0.2222222222222222,0.6666666666666666,47,9.4,1.175,53,10.6,1.325,10.0,2.0,0.25,2.0,1.4285714285714286,3.3333333333333335,10.0,10.0,7.0,1.4,0.175,1.4,0.7,2.3333333333333335,7.0,7.0,5.0,1.0,0.125,0.5,0.7142857142857143,1.6666666666666667,5.0,5.0,3.0,0.6,0.075,0.6,0.3,0.42857142857142855,3.0,3.0,1.0,0.2,0.025,0.2,0.1,0.14285714285714285,0.3333333333333333,1.0,1.0,0.2,0.025,0.2,0.1,0.14285714285714285,0.3333333333333333,1.0,27.0,5.4,0.675,39.0,7.8,0.975,0.6923076923076923,0.75,3.3541019662496843,0.9220136965628004,40.211555521814695,4.0,1.0,10.0,2.23606797749979,1.0,7.0,1.8708286933869707,1.0,5.0,1.5811388300841895,1.0,3.0,1.2247448713915892,226.15999999999994,45.231999999999985,5.653999999999998,226.15999999999994,45.231999999999985,5.653999999999998,153.3,30.660000000000004,3.8325000000000005,85.13000000000001,17.026000000000003,2.1282500000000004,85.13000000000001,17.026000000000003,2.1282500000000004,3349977.0,669995.4,83749.425,191643.0,38328.6,4791.075,2725287.0,545057.4,68132.175,185621.0,37124.2,4640.525,65685.81,13137.162,1642.14525,157.04269999999997,31.408539999999995,3.9260674999999994,2284.7300000000005,456.9460000000001,57.11825000000001,130.92940000000002,26.185880000000004,3.2732350000000006,200.0,14.142135623730951,2.292029674220179,8.0,11.8,1.475,49.0,6.125,9.360000000000003,10.383999999999997,-15.79128,3.872983346207417,3.5,4.0
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,17,4.25,0.5,1.4166666666666667,17.0,5.666666666666667,0.0,8.5,12,3.0,0.35294117647058826,0.7058823529411765,12.0,4.0,0.0,6.0,1,0.25,0.029411764705882353,0.058823529411764705,0.08333333333333333,0.3333333333333333,0.0,0.5,3,0.75,0.08823529411764706,0.17647058823529413,0.25,3.0,0.0,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.058823529411764705,0.11764705882352941,0.16666666666666666,2.0,0.6666666666666666,0.0,31,7.75,0.9117647058823529,47,11.75,1.3823529411764706,12.0,3.0,0.35294117647058826,6.0,3.0,3.0,0.0,4.0,4.0,1.0,0.11764705882352941,2.0,0.3333333333333333,1.0,0.0,1.3333333333333333,2.0,0.5,0.058823529411764705,0.16666666666666666,0.5,0.5,0.0,0.6666666666666666,4.0,1.0,0.11764705882352941,2.0,0.3333333333333333,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.08823529411764706,1.5,0.25,0.75,0.75,0.0,22.0,5.5,0.6470588235294118,33.0,8.25,0.9705882352941176,0.6666666666666666,0.6764705882352942,2.789159687917829,0.8891587215888662,25.152651327637557,0.0,0.75,6.75,1.8371173070873836,0.5,1.0,0.7071067811865475,1.0,2.0,1.0,1.0,4.0,1.414213562373095,182.92999999999995,45.73249999999999,5.380294117647058,182.92999999999995,45.73249999999999,5.380294117647058,141.13000000000005,35.28250000000001,4.150882352941178,24.419999999999998,6.1049999999999995,0.718235294117647,24.419999999999998,6.1049999999999995,0.718235294117647,13075410.0,3268852.5,384570.8823529412,160724.0,40181.0,4727.176470588235,10216260.0,2554065.0,300478.23529411765,158923.0,39730.75,4674.205882352941,256380.59999999998,64095.149999999994,7540.60588235294,139.20680000000002,34.801700000000004,4.094317647058824,1916.1299999999999,479.03249999999997,56.35676470588235,106.6353,26.658825,3.1363323529411766,136.0,11.661903789690601,2.54373142062517,8.5,13.5,1.588235294117647,51.5,6.0588235294117645,11.325000000000003,10.800882352941176,-15.791848,3.605551275463989,4.5,6.0
2,0.4,0.047619047619047616,2,0.4,0.047619047619047616,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21,4.2,0.5,1.6153846153846154,7.0,4.2,21.0,0.0,13,2.6,0.30952380952380953,0.6190476190476191,4.333333333333333,2.6,13.0,0.0,3,0.6,0.07142857142857142,0.14285714285714285,0.23076923076923078,0.6,3.0,0.0,5,1.0,0.11904761904761904,0.23809523809523808,0.38461538461538464,1.6666666666666667,5.0,0.0,1,0.2,0.023809523809523808,0.047619047619047616,0.07692307692307693,0.3333333333333333,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9.6,1.1428571428571428,51,10.2,1.2142857142857142,9.0,1.8,0.21428571428571427,3.0,0.9,4.5,9.0,4.5,10.0,2.0,0.23809523809523808,3.3333333333333335,1.1111111111111112,5.0,10.0,5.0,3.0,0.6,0.07142857142857142,0.3333333333333333,0.3,1.5,3.0,1.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,2.0,1.0,1.0,0.2,0.023809523809523808,0.3333333333333333,0.1111111111111111,0.1,0.5,0.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,1.0,2.0,24.0,4.8,0.5714285714285714,33.0,6.6,0.7857142857142857,0.7272727272727273,0.6190476190476191,2.836832573067901,0.8716919553520774,22.13467245757581,0.0,0.3333333333333333,1.0,0.7071067811865476,1.0,10.0,2.23606797749979,1.0,3.0,1.2247448713915892,1.0,2.0,1.0,227.71,45.542,5.421666666666667,227.71,45.542,5.421666666666667,119.33000000000003,23.866000000000007,2.841190476190477,80.21,16.041999999999998,1.9097619047619045,80.21,16.041999999999998,1.9097619047619045,15367440.0,3073488.0,365891.4285714286,185175.0,37035.0,4408.928571428572,12139976.0,2427995.2,289047.04761904763,181914.0,36382.8,4331.285714285715,301322.34,60264.46800000001,7174.341428571429,170.40179999999995,34.08035999999999,4.057185714285713,2207.6100000000006,441.5220000000001,52.562142857142874,134.0013,26.800259999999998,3.1905071428571423,210.0,14.491376746189438,2.322344707681546,8.4,12.8,1.5238095238095237,47.2,5.619047619047619,9.319333333333333,8.93990476190476,-15.790104000000001,4.0,4.1,5.6
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4.5,0.5,2.5714285714285716,18.0,3.6,6.0,18.0,7,1.75,0.19444444444444445,0.3888888888888889,7.0,1.4,2.3333333333333335,7.0,1,0.25,0.027777777777777776,0.05555555555555555,0.14285714285714285,0.2,0.3333333333333333,1.0,5,1.25,0.1388888888888889,0.2777777777777778,0.7142857142857143,5.0,1.6666666666666667,5.0,3,0.75,0.08333333333333333,0.16666666666666666,0.42857142857142855,3.0,0.6,3.0,1,0.25,0.027777777777777776,0.05555555555555555,0.14285714285714285,1.0,0.2,0.3333333333333333,30,7.5,0.8333333333333334,44,11.0,1.2222222222222223,10.0,2.5,0.2777777777777778,1.6666666666666667,1.4285714285714286,5.0,0.0,3.3333333333333335,7.0,1.75,0.19444444444444445,1.1666666666666667,0.7,3.5,0.0,2.3333333333333335,6.0,1.5,0.16666666666666666,0.6,0.8571428571428571,3.0,0.0,2.0,2.0,0.5,0.05555555555555555,0.3333333333333333,0.2,0.2857142857142857,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.08333333333333333,0.5,0.3,0.42857142857142855,1.5,0.0,25.0,6.25,0.6944444444444444,25.0,6.25,0.6944444444444444,1.0,0.7222222222222222,3.0641293851417064,0.9091891500998095,32.6197368002022,1.0,0.8,6.4,1.7888543819998317,1.0,7.0,1.8708286933869707,1.0,6.0,1.7320508075688774,1.0,2.0,1.0,210.02999999999994,52.507499999999986,5.834166666666665,217.02999999999994,54.257499999999986,6.028611111111109,76.55000000000001,19.137500000000003,2.126388888888889,50.43,12.6075,1.4008333333333334,50.43,12.6075,1.4008333333333334,9553224.0,2388306.0,265367.3333333333,123735.0,30933.75,3437.0833333333335,7580928.0,1895232.0,210581.33333333334,122071.0,30517.75,3390.8611111111113,187318.11,46829.5275,5203.280833333333,129.5939,32.398475,3.599830555555555,1475.1599999999996,368.7899999999999,40.97666666666666,105.85,26.4625,2.9402777777777778,144.0,12.0,2.584962500721156,9.0,17.25,1.9166666666666667,62.5,6.944444444444445,15.453333333333337,16.415555555555553,-15.790672,4.69041575982343,6.25,7.75
5,1.6666666666666667,0.11627906976744186,5,1.6666666666666667,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,18,6.0,0.4186046511627907,1.8,18.0,18.0,18.0,9.0,10,3.3333333333333335,0.23255813953488372,0.5555555555555556,10.0,10.0,10.0,5.0,1,0.3333333333333333,0.023255813953488372,0.05555555555555555,0.1,1.0,1.0,0.5,1,0.3333333333333333,0.023255813953488372,0.05555555555555555,0.1,1.0,1.0,0.5,1,0.3333333333333333,0.023255813953488372,0.05555555555555555,0.1,1.0,1.0,0.5,2,0.6666666666666666,0.046511627906976744,0.1111111111111111,0.2,2.0,2.0,2.0,20,6.666666666666667,0.46511627906976744,47,15.666666666666666,1.0930232558139534,8.0,2.6666666666666665,0.18604651162790697,1.6,2.0,4.0,8.0,8.0,4.0,1.3333333333333333,0.09302325581395349,0.8,0.5,2.0,4.0,4.0,5.0,1.6666666666666667,0.11627906976744186,0.625,1.25,2.5,5.0,5.0,2.0,0.6666666666666666,0.046511627906976744,0.4,0.25,0.5,2.0,2.0,1.0,0.3333333333333333,0.023255813953488372,0.2,0.125,0.25,0.5,1.0,1.0,0.3333333333333333,0.023255813953488372,0.2,0.125,0.25,0.5,1.0,19.0,6.333333333333333,0.4418604651162791,38.0,12.666666666666666,0.8837209302325582,0.5,0.7674418604651163,3.5584815157134675,0.9296255061987647,46.187793846682396,5.0,1.0,8.0,2.0,1.0,4.0,1.414213562373095,1.0,5.0,1.5811388300841895,1.0,2.0,1.0,184.54,61.51333333333333,4.291627906976744,189.12,63.04,4.398139534883721,135.6,45.199999999999996,3.153488372093023,31.099999999999998,10.366666666666665,0.7232558139534884,31.099999999999998,10.366666666666665,0.7232558139534884,13819879.0,4606626.333333333,321392.5348837209,203777.0,67925.66666666667,4739.0,11175048.0,3725016.0,259884.83720930232,197298.0,65766.0,4588.325581395349,270978.05,90326.01666666666,6301.815116279069,171.42510000000001,57.14170000000001,3.9866302325581398,2429.39,809.7966666666666,56.497441860465116,134.387,44.79566666666667,3.125279069767442,129.0,11.357816691600547,3.423591884497679,14.333333333333334,20.333333333333332,1.4186046511627908,76.33333333333333,5.325581395348837,9.209302325581397,8.900775193798449,-15.783596000000001,4.242640687119285,7.333333333333334,8.833333333333334
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.0,0.3157894736842105,0.8571428571428571,6.0,2.4,3.0,12.0,14,3.5,0.3684210526315789,1.1666666666666667,7.0,2.8,3.5,14.0,2,0.5,0.05263157894736842,0.16666666666666666,0.14285714285714285,0.4,0.5,2.0,5,1.25,0.13157894736842105,0.4166666666666667,0.35714285714285715,2.5,1.25,5.0,4,1.0,0.10526315789473684,0.3333333333333333,0.2857142857142857,2.0,0.8,4.0,1,0.25,0.02631578947368421,0.08333333333333333,0.07142857142857142,0.5,0.2,0.25,33,8.25,0.868421052631579,46,11.5,1.2105263157894737,7.0,1.75,0.18421052631578946,1.75,1.0,1.75,7.0,7.0,7.0,1.75,0.18421052631578946,1.75,1.0,1.75,7.0,7.0,4.0,1.0,0.10526315789473684,0.5714285714285714,0.5714285714285714,1.0,4.0,4.0,4.0,1.0,0.10526315789473684,1.0,0.5714285714285714,0.5714285714285714,4.0,4.0,1.0,0.25,0.02631578947368421,0.25,0.14285714285714285,0.14285714285714285,0.25,1.0,1.0,0.25,0.02631578947368421,0.25,0.14285714285714285,0.14285714285714285,0.25,1.0,22.0,5.5,0.5789473684210527,37.0,9.25,0.9736842105263158,0.5945945945945946,0.7368421052631579,3.2118202741878643,0.9160482704348776,36.3597056796008,4.0,1.0,7.0,1.8708286933869707,1.0,7.0,1.8708286933869707,1.0,4.0,1.414213562373095,0.5,1.0,0.7071067811865475,254.19000000000005,63.547500000000014,6.689210526315791,254.19000000000005,63.547500000000014,6.689210526315791,128.86,32.215,3.3910526315789475,75.94,18.985,1.9984210526315789,75.94,18.985,1.9984210526315789,9621647.0,2405411.75,253201.23684210525,163982.0,40995.5,4315.315789473684,7831539.0,1957884.75,206093.13157894736,160409.0,40102.25,4221.289473684211,188659.77000000002,47164.942500000005,4964.730789473685,146.8648,36.7162,3.864863157894737,1954.9400000000005,488.7350000000001,51.44578947368422,119.26159999999997,29.815399999999993,3.138463157894736,152.0,12.328828005937952,2.6239637567217926,9.5,16.0,1.6842105263157894,62.5,6.578947368421052,12.025526315789474,11.930263157894732,-15.789496000000002,4.242640687119285,5.5,7.0
